time,open,high,low,close,volume
2026-09-04T16:00:00+00:00,4436.82,4443.62,4432.34,4436.4,12514
2026-09-04T17:00:00+00:00,4436.4,4440.45,4415.52,4416.6,12594
2026-09-04T18:00:00+00:00,4416.6,4426.79,4412.1,4424.1,10928
2026-09-04T19:00:00+00:00,4424.15,4438.45,4422.42,4434.76,10216
2026-09-04T20:00:00+00:00,4434.62,4435.25,4428.47,4431.11,4879
2026-09-06T22:00:00+00:00,4422.35,4434.99,4417.77,4429.36,6149
2026-09-06T23:00:00+00:00,4429.36,4434.14,4421.2,4423.43,7152
2026-09-07T00:00:00+00:00,4423.48,4429.69,4409.88,4412.82,10942
2026-09-07T01:00:00+00:00,4412.84,4417.2,4389.78,4409.08,14139
2026-09-07T02:00:00+00:00,4409.17,4419.07,4402.74,4408.81,11563
2026-09-07T03:00:00+00:00,4408.8,4410.64,4401.14,4404.36,9794
2026-09-07T04:00:00+00:00,4404.33,4407.47,4394.25,4397.85,8023
2026-09-07T05:00:00+00:00,4397.89,4413.22,4393.2,4394.21,10731
2026-09-07T06:00:00+00:00,4393.97,4399.98,4385.23,4392.93,11425
2026-09-07T07:00:00+00:00,4393.16,4406.66,4391.68,4406.43,11800
2026-09-07T08:00:00+00:00,4406.43,4424.17,4405.05,4411.05,12103
2026-09-07T09:00:00+00:00,4411.29,4414.04,4403.38,4405.8,8936
2026-09-07T10:00:00+00:00,4405.8,4406.42,4387.84,4391.88,9006
2026-09-07T11:00:00+00:00,4391.88,4395.1,4381.08,4385.37,9977
2026-09-07T12:00:00+00:00,4385.37,4398.13,4385.31,4396.98,9733
2026-09-07T13:00:00+00:00,4396.94,4407.97,4395.26,4402.9,11400
2026-09-07T14:00:00+00:00,4402.67,4419.61,4400.96,4415.99,11092
2026-09-07T15:00:00+00:00,4415.95,4416.82,4408.82,4414.3,9635
2026-09-07T16:00:00+00:00,4414.33,4417.5,4411.74,4414.68,6235
2026-09-07T17:00:00+00:00,4414.68,4415.18,4406.95,4407.32,4724
2026-09-07T18:00:00+00:00,4407.34,4409.29,4402.95,4406.14,3198
2026-09-07T22:00:00+00:00,4413.78,4414.62,4405.96,4407.71,5515
2026-09-07T23:00:00+00:00,4407.16,4428.16,4406.98,4422.81,9332
2026-09-08T00:00:00+00:00,4422.8,4430.41,4414.87,4426.12,13261
2026-09-08T01:00:00+00:00,4426.13,4440.84,4417.09,4436.96,13439
2026-09-08T02:00:00+00:00,4437.48,4438.81,4421.26,4424.48,11474
2026-09-08T03:00:00+00:00,4424.44,4440.18,4422.52,4437.66,9988
2026-09-08T04:00:00+00:00,4437.68,4443.07,4431.6,4436.09,9170
2026-09-08T05:00:00+00:00,4436.08,4438.0,4417.31,4418.91,11923
2026-09-08T06:00:00+00:00,4419.07,4420.34,4398.1,4403.64,13660
2026-09-08T07:00:00+00:00,4403.62,4409.58,4390.08,4392.5,12242
2026-09-08T08:00:00+00:00,4392.66,4398.72,4387.71,4394.28,12373
2026-09-08T09:00:00+00:00,4394.11,4405.78,4390.63,4402.94,11109
2026-09-08T10:00:00+00:00,4403.19,4407.07,4393.65,4395.33,10567
2026-09-08T11:00:00+00:00,4395.47,4408.18,4391.13,4406.64,11263
2026-09-08T12:00:00+00:00,4406.49,4411.99,4385.26,4411.61,13592
2026-09-08T13:00:00+00:00,4411.56,4413.09,4390.15,4395.58,15249
2026-09-08T14:00:00+00:00,4395.5,4403.65,4389.03,4398.72,14847
2026-09-08T15:00:00+00:00,4398.79,4409.41,4394.61,4394.61,13122
2026-09-08T16:00:00+00:00,4394.7,4398.77,4380.59,4393.66,12406
2026-09-08T17:00:00+00:00,4393.48,4403.77,4385.17,4390.11,11168
2026-09-08T18:00:00+00:00,4390.1,4390.47,4358.45,4375.45,11878
2026-09-08T19:00:00+00:00,4375.39,4377.3,4356.82,4359.28,12704
2026-09-08T20:00:00+00:00,4359.15,4364.53,4345.62,4355.48,7382
2026-09-08T22:00:00+00:00,4355.88,4359.19,4350.27,4354.31,6396
2026-09-08T23:00:00+00:00,4354.24,4360.16,4349.07,4350.02,8010
2026-09-09T00:00:00+00:00,4350.01,4365.8,4341.12,4364.63,12109
2026-09-09T01:00:00+00:00,4364.66,4378.32,4354.06,4373.86,13268
2026-09-09T02:00:00+00:00,4373.87,4384.65,4367.14,4382.36,11917
2026-09-09T03:00:00+00:00,4382.36,4382.82,4375.07,4375.09,9841
2026-09-09T04:00:00+00:00,4375.1,4382.77,4370.63,4381.6,8825
